City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
279,lapeer,43.0514,-83.3188,57.92000000000006,44,0,3.6,US,2022-11-06 20:49:51
280,hun,29.1268,15.9477,57.84800000000003,66,0,2.47,LY,2022-11-06 20:49:53
281,shaturtorf,55.5672,39.4169,32.75600000000003,85,100,3.74,RU,2022-11-06 20:49:53
282,samana,19.2056,-69.3369,73.49000000000002,91,24,2.22,DO,2022-11-06 20:49:53
283,pozo colorado,-23.4923,-58.7972,69.15200000000007,55,15,2.85,PY,2022-11-06 20:49:54
284,nanortalik,60.1432,-45.2371,31.35200000000008,89,87,1.26,GL,2022-11-06 20:49:54
285,sandakan,5.8402,118.1179,83.87600000000009,79,20,2.24,MY,2022-11-06 20:49:54
286,guerrero negro,27.9769,-114.0611,65.01200000000006,76,45,5.0,MX,2022-11-06 20:49:54
287,degtyarsk,56.704,60.0879,28.72400000000001,93,100,3.93,RU,2022-11-06 20:49:55
288,zaraza,9.3503,-65.3245,78.06200000000005,69,72,1.19,VE,2022-11-06 20:49:55
289,ipixuna,-1.7625,-48.8043,73.32800000000006,97,100,1.19,BR,2022-11-06 20:49:55
290,phangnga,8.4509,98.5298,80.63600000000007,84,100,2.16,TH,2022-11-06 20:49:56
291,dillon,34.4166,-79.3712,71.11400000000003,82,19,2.79,US,2022-11-06 20:49:56
292,aykhal,66.0,111.5,-7.9599999999999795,100,100,2.71,RU,2022-11-06 20:49:56
293,bara,10.3744,10.7288,71.67200000000004,28,79,2.89,NG,2022-11-06 20:49:57
294,palmas de monte alto,-14.2672,-43.1619,73.23800000000004,57,100,5.81,BR,2022-11-06 20:49:57
295,natal,-5.795,-35.2094,79.44800000000002,73,75,5.14,BR,2022-11-06 20:46:06
296,dalbandin,28.8947,64.4101,61.628000000000064,56,28,3.21,PK,2022-11-06 20:49:57
297,vilyuysk,63.7553,121.6247,-14.09799999999997,95,22,1.65,RU,2022-11-06 20:49:57
298,bogale,16.2833,95.4,77.32400000000001,79,61,3.19,MM,2022-11-06 20:49:58
299,vila,42.0304,-8.1588,47.28200000000002,92,10,2.2,PT,2022-11-06 20:49:58
300,puerto ayacucho,5.6639,-67.6236,79.10600000000002,76,79,1.11,VE,2022-11-06 20:49:58
301,hambantota,6.1241,81.1185,71.942,100,20,0.51,LK,2022-11-06 20:49:59
302,faya,18.3851,42.4509,53.708000000000006,91,10,1.17,SA,2022-11-06 20:49:59
303,xiaolingwei,32.0333,118.85,58.98200000000001,48,0,1.0,CN,2022-11-06 20:49:59
304,machiques,10.0644,-72.545,75.48800000000004,86,100,1.58,VE,2022-11-06 20:49:59
305,hamilton,39.1834,-84.5333,62.096000000000046,57,0,2.57,US,2022-11-06 20:49:54
306,sokolo,14.7328,-6.1219,80.31200000000005,24,2,3.39,ML,2022-11-06 20:50:00
307,ludhiana,30.9,75.85,73.02200000000003,81,85,2.31,IN,2022-11-06 20:50:00
308,tecoanapa,16.5167,-98.75,80.942,81,2,2.3,MX,2022-11-06 20:50:01
309,coffs harbour,-30.3,153.1333,71.56400000000004,64,75,4.63,AU,2022-11-06 20:50:01
310,madras,13.0878,80.2785,78.78200000000001,89,75,1.03,IN,2022-11-06 20:47:15
311,jandayan,10.1667,124.1833,86.05400000000006,70,94,2.32,PH,2022-11-06 20:50:01
312,yarkovo,57.4028,67.0786,18.464000000000034,94,99,1.69,RU,2022-11-06 20:50:02
313,seoul,37.5683,126.9778,53.168000000000085,58,0,2.57,KR,2022-11-06 20:41:13
314,zhanaozen,43.3,52.8,34.93399999999999,78,13,5.67,KZ,2022-11-06 20:50:02
315,tessalit,20.1986,1.0114,71.20400000000005,16,0,2.57,ML,2022-11-06 20:50:02
316,guozhen,34.3659,107.359,59.233999999999995,67,21,1.61,CN,2022-11-06 20:50:03
317,kodinsk,58.6881,99.1844,29.03000000000004,82,89,5.56,RU,2022-11-06 20:50:03
318,manokwari,-0.8667,134.0833,84.32600000000009,68,53,1.94,ID,2022-11-06 20:50:03
319,tynda,55.1667,124.7167,14.12600000000009,88,80,0.91,RU,2022-11-06 20:50:04
320,rio gallegos,-51.6226,-69.2181,59.05400000000005,51,0,3.09,AR,2022-11-06 20:50:04
321,caravelas,-17.7125,-39.2481,71.74400000000007,68,98,3.46,BR,2022-11-06 20:50:04
322,boralday,43.3578,76.8594,42.65600000000003,93,100,1.0,KZ,2022-11-06 20:50:05
323,impfondo,1.6381,18.0667,69.44000000000003,98,99,0.39,CG,2022-11-06 20:50:05
324,barinas,8.6226,-70.2075,72.21200000000006,94,100,1.56,VE,2022-11-06 20:50:06
325,camacupa,-12.0167,17.4833,60.63800000000005,95,94,1.48,AO,2022-11-06 20:50:06
326,clara,53.3425,-7.6139,50.39600000000005,88,100,6.75,IE,2022-11-06 20:50:06
327,ixtapa,20.7,-105.2,70.66400000000003,94,24,0.74,MX,2022-11-06 20:50:07
328,klaksvik,62.2266,-6.589,49.11800000000009,90,100,13.5,FO,2022-11-06 20:46:26
329,weinan,34.5036,109.5089,61.39400000000008,28,99,3.46,CN,2022-11-06 20:50:07
330,shirokiy,49.758,129.523,29.51600000000001,69,5,2.54,RU,2022-11-06 20:50:07
331,santa maria,-29.6842,-53.8069,63.69800000000002,68,0,7.2,BR,2022-11-06 20:46:14
332,eyemouth,55.8713,-2.0901,46.23800000000004,87,29,5.57,GB,2022-11-06 20:50:08
333,kurtamysh,54.9103,64.4319,17.941999999999997,97,77,2.83,RU,2022-11-06 20:50:08
334,ridgecrest,35.6225,-117.6709,64.02200000000003,48,1,4.47,US,2022-11-06 20:49:11
335,lyubytino,58.8122,33.3922,35.096000000000046,98,100,2.67,RU,2022-11-06 20:50:09
336,tezu,27.9167,96.1667,71.816,42,0,0.25,IN,2022-11-06 20:50:09
337,la macarena,2.1837,-73.7849,72.82400000000001,86,54,0.88,CO,2022-11-06 20:50:09
338,barabai,-2.5833,115.3833,81.06800000000008,84,100,1.26,ID,2022-11-06 20:50:10
339,mareeba,-17.0,145.4333,88.44800000000002,55,4,3.26,AU,2022-11-06 20:50:10
340,sal rei,16.1833,-22.9167,77.46800000000009,71,0,4.45,CV,2022-11-06 20:50:10
341,kununurra,-15.7667,128.7333,96.78200000000001,38,18,2.57,AU,2022-11-06 20:50:11
342,zhezkazgan,47.8043,67.7144,24.782000000000018,93,20,3.0,KZ,2022-11-06 20:50:11
343,saint anthony,45.0205,-93.218,43.754000000000055,43,0,13.38,US,2022-11-06 20:45:24
344,tula,54.2044,37.6111,38.588000000000044,80,100,4.35,RU,2022-11-06 20:49:09
345,dhidhdhoo,6.8833,73.1,80.72600000000008,68,7,1.65,MV,2022-11-06 20:50:12
346,el dorado,38.7666,-120.5177,47.55200000000008,98,100,3.64,US,2022-11-06 20:50:12
347,otofuke,42.9917,143.2003,45.55400000000005,51,45,3.95,JP,2022-11-06 20:50:12
348,koronowo,53.3137,17.937,39.48800000000004,99,100,3.64,PL,2022-11-06 20:50:13
349,nelson bay,-32.7167,152.15,73.11200000000005,60,13,7.15,AU,2022-11-06 20:50:13
350,punta alta,-38.8759,-62.0736,66.92000000000006,44,85,5.28,AR,2022-11-06 20:50:13
351,cornelio procopio,-23.1811,-50.6467,58.17200000000004,71,0,5.01,BR,2022-11-06 20:50:14
352,saint-pierre,-21.3393,55.4781,69.47600000000008,68,0,3.09,RE,2022-11-06 20:45:44
353,egvekinot,66.3167,-179.1667,17.582000000000015,100,90,1.46,RU,2022-11-06 20:49:57
354,half moon bay,37.4636,-122.4286,59.41400000000003,74,100,4.12,US,2022-11-06 20:50:14
355,jutai,-5.1833,-68.9,73.67000000000006,77,39,1.12,BR,2022-11-06 20:50:14
356,ambatondrazaka,-17.8333,48.4167,59.88200000000002,92,48,1.2,MG,2022-11-06 20:50:15
357,dedovichi,57.5517,29.9502,35.041999999999994,96,51,3.24,RU,2022-11-06 20:50:15
358,visby,57.6409,18.296,50.82800000000007,87,100,7.2,SE,2022-11-06 20:50:15
359,ugoofaaru,5.6667,73.0,80.47400000000002,75,80,2.15,MV,2022-11-06 20:50:15
360,mena,51.5217,32.2157,39.50600000000003,80,100,4.08,UA,2022-11-06 20:50:16
361,salmas,38.1973,44.7653,43.592,51,0,1.1,IR,2022-11-06 20:50:16
362,shambu,9.5667,37.1,48.56000000000008,61,59,1.39,ET,2022-11-06 20:50:16
363,huarmey,-10.0681,-78.1522,63.91400000000003,84,24,3.69,PE,2022-11-06 20:50:17
364,port-gentil,-0.7193,8.7815,76.60400000000006,85,100,2.91,GA,2022-11-06 20:50:17
365,namibe,-15.1961,12.1522,67.94600000000005,65,0,2.27,AO,2022-11-06 20:50:17
366,poum,-20.2333,164.0167,79.484,76,2,2.84,NC,2022-11-06 20:50:18
367,tokur,53.1333,132.9,18.464000000000034,77,100,4.67,RU,2022-11-06 20:50:18
368,lingao,19.9103,109.6859,74.75,82,54,5.9,CN,2022-11-06 20:50:18
369,waingapu,-9.6567,120.2641,87.0260000000001,59,99,3.02,ID,2022-11-06 20:50:19
370,chaplynka,46.3651,33.5403,39.16400000000003,83,98,5.42,UA,2022-11-06 20:50:19
371,bridgetown,13.1,-59.6167,81.08600000000007,83,20,8.23,BB,2022-11-06 20:50:19
372,aswan,24.0934,32.907,65.49800000000002,36,0,2.06,EG,2022-11-06 20:50:20
373,doka,13.5167,35.7667,76.06400000000004,37,5,3.62,SD,2022-11-06 20:50:20
374,indaial,-26.8978,-49.2317,60.602000000000075,95,25,0.64,BR,2022-11-06 20:50:20
375,krasnyy yar,46.5331,48.3456,37.32800000000007,74,90,2.58,RU,2022-11-06 20:50:21
376,peleduy,59.6289,112.7406,24.404000000000053,93,100,2.54,RU,2022-11-06 20:50:21
377,kawalu,-7.3817,108.2082,80.83399999999999,77,100,1.27,ID,2022-11-06 20:50:21
378,ayagoz,47.9714,80.4392,37.508,86,99,1.52,KZ,2022-11-06 20:50:22
379,ust-maya,60.4167,134.5333,-0.8679999999999808,88,99,3.42,RU,2022-11-06 20:50:22
380,najran,17.4924,44.1277,59.648000000000025,36,0,0.46,SA,2022-11-06 20:50:22
381,lindsay,36.203,-119.0882,65.87600000000009,67,95,2.47,US,2022-11-06 20:50:22
382,sosnovo-ozerskoye,52.5249,111.5418,23.432000000000016,83,100,2.82,RU,2022-11-06 20:50:23
383,belen,36.4891,36.2233,58.51400000000003,42,60,1.22,TR,2022-11-06 20:50:23
384,ostersund,63.1792,14.6357,37.61600000000001,100,100,2.68,SE,2022-11-06 20:50:23
385,kuytun,54.3419,101.5036,28.814000000000032,87,97,1.14,RU,2022-11-06 20:50:24
386,upernavik,72.7868,-56.1549,8.888000000000044,74,86,2.71,GL,2022-11-06 20:50:24
387,cidreira,-30.1811,-50.2056,62.74400000000007,80,8,6.01,BR,2022-11-06 20:50:24
388,podor,16.6527,-14.9587,84.16400000000003,11,100,3.69,MR,2022-11-06 20:50:25
389,shihezi,44.3,86.0333,45.878000000000064,49,99,0.57,CN,2022-11-06 20:50:25
390,atar,20.5169,-13.0499,77.70200000000008,15,99,2.48,MR,2022-11-06 20:46:16
391,palmer,42.1584,-72.3287,68.9,73,75,6.69,US,2022-11-06 20:50:25
392,sao jose da coroa grande,-8.8978,-35.1478,75.81200000000005,89,97,1.11,BR,2022-11-06 20:50:26
393,juneau,58.3019,-134.4197,24.8,100,40,3.09,US,2022-11-06 20:50:05
394,mana,5.6592,-53.7767,77.59400000000008,87,100,2.69,GF,2022-11-06 20:50:26
395,vila franca do campo,37.7167,-25.4333,64.81400000000004,80,100,5.29,PT,2022-11-06 20:50:26
396,atikokan,48.7555,-91.6216,29.282000000000018,87,100,6.09,CA,2022-11-06 20:50:27
397,prokopyevsk,53.9059,86.719,29.768000000000086,74,99,4.41,RU,2022-11-06 20:50:27
398,honiara,-9.4333,159.95,84.56000000000009,73,83,3.13,SB,2022-11-06 20:48:51
399,leh,34.1667,77.5833,28.49000000000002,68,100,1.62,IN,2022-11-06 20:50:27
400,askarovo,53.3372,58.5089,25.754000000000055,80,75,1.0,RU,2022-11-06 20:50:27
401,nishihara,26.1842,127.7558,76.28000000000004,69,75,11.0,JP,2022-11-06 20:45:41
402,nome,64.5011,-165.4064,32.07200000000004,86,100,6.69,US,2022-11-06 20:49:22
403,vila velha,-20.3297,-40.2925,69.94400000000007,88,75,2.06,BR,2022-11-06 20:50:28
404,matara,5.9485,80.5353,77.91800000000009,84,60,0.86,LK,2022-11-06 20:50:28
405,rawdon,46.0501,-73.7159,62.13200000000002,76,100,2.27,CA,2022-11-06 20:50:28
406,drayton valley,53.2168,-114.9854,2.3540000000000525,98,100,1.59,CA,2022-11-06 20:50:29
407,labuhan,-6.8844,112.2051,82.34600000000005,72,100,1.65,ID,2022-11-06 20:50:29
408,kisangani,0.5167,25.2,66.7760000000001,99,99,0.87,CD,2022-11-06 20:50:29
409,batemans bay,-35.7167,150.1833,70.10600000000002,59,100,4.85,AU,2022-11-06 20:50:30
410,buguda,19.8167,84.8,71.87000000000006,79,0,1.06,IN,2022-11-06 20:50:30
411,hammerfest,70.6634,23.6821,37.85,93,75,5.14,NO,2022-11-06 20:50:30
412,vitim,59.4511,112.5578,25.10600000000003,92,100,2.55,RU,2022-11-06 20:50:31
413,saint-francois,46.4154,3.9054,49.44199999999999,81,100,2.06,FR,2022-11-06 20:50:31
414,antigonish,45.6169,-61.9986,65.55200000000008,88,100,1.79,CA,2022-11-06 20:50:31
415,palauig,15.435,119.9045,85.02800000000006,64,44,1.69,PH,2022-11-06 20:50:32
416,viedma,-40.8135,-62.9967,66.47000000000006,50,6,6.13,AR,2022-11-06 20:50:32
417,chumikan,54.7183,135.315,28.202000000000076,67,98,10.98,RU,2022-11-06 20:50:32
418,planaltina,-15.4528,-47.6142,66.25400000000005,71,17,0.83,BR,2022-11-06 20:50:32
419,cassilandia,-19.1133,-51.7342,70.08800000000005,45,1,3.26,BR,2022-11-06 20:50:33
420,andenes,69.3143,16.1194,39.182000000000016,75,100,5.66,NO,2022-11-06 20:50:33
421,ewa beach,21.3156,-158.0072,85.94600000000005,56,20,7.2,US,2022-11-06 20:50:33
422,ulaangom,49.9811,92.0667,25.82600000000009,85,93,0.97,MN,2022-11-06 20:50:34
423,ust-nera,64.5667,143.2,-10.029999999999937,95,71,0.97,RU,2022-11-06 20:50:34
424,dasoguz,41.8363,59.9666,44.54600000000005,93,100,4.12,TM,2022-11-06 20:50:34
425,bombay,19.0144,72.8479,75.18200000000002,69,100,1.54,IN,2022-11-06 20:50:12
426,northam,51.0333,-4.2167,53.61800000000009,93,100,8.67,GB,2022-11-06 20:50:35
427,tigil,57.8,158.6667,22.35200000000008,85,100,0.67,RU,2022-11-06 20:50:35
428,zakamensk,50.3741,103.2863,26.744000000000074,68,100,1.31,RU,2022-11-06 20:50:35
429,norden,53.6,7.2,51.944000000000074,97,97,1.79,DE,2022-11-06 20:50:35
430,skibbereen,51.55,-9.2667,54.391999999999996,92,100,11.98,IE,2022-11-06 20:50:36
431,port lincoln,-34.7333,135.8667,74.10200000000007,49,3,6.39,AU,2022-11-06 20:50:36
432,santarem,-2.4431,-54.7083,75.32600000000009,100,40,1.03,BR,2022-11-06 20:50:36
433,sobolevo,54.4299,31.8996,35.36600000000001,99,100,3.02,RU,2022-11-06 20:50:37
434,khislavichi,54.1871,32.1582,35.492,98,100,3.41,RU,2022-11-06 20:50:37
435,bereda,43.2686,-7.5406,54.41000000000008,92,99,3.52,ES,2022-11-06 20:50:37
436,anchorage,61.2181,-149.9003,19.454000000000054,64,0,0.45,US,2022-11-06 20:48:00
437,makushino,55.2103,67.2442,18.914000000000033,97,95,2.84,RU,2022-11-06 20:50:37
438,dunedin,-45.8742,170.5036,62.79800000000002,60,26,1.34,NZ,2022-11-06 20:50:38
439,airai,-8.9266,125.4092,74.066,52,100,0.74,TL,2022-11-06 20:50:38
440,cabedelo,-6.9811,-34.8339,79.46600000000001,78,25,4.55,BR,2022-11-06 20:50:38
441,lunenburg,44.3835,-64.3155,64.49000000000002,91,100,7.72,CA,2022-11-06 20:50:39
442,san patricio,28.017,-97.5169,78.908,88,4,5.12,US,2022-11-06 20:50:39
443,balykshi,47.0667,51.8667,35.6,80,75,6.0,KZ,2022-11-06 20:50:39
444,solton,52.8429,86.4787,30.05600000000003,75,82,2.68,RU,2022-11-06 20:50:40
445,langres,47.8333,5.3333,49.19000000000002,93,98,5.09,FR,2022-11-06 20:50:40
446,tuatapere,-46.1333,167.6833,61.64600000000005,55,71,4.39,NZ,2022-11-06 20:50:40
447,ola,59.5833,151.2833,26.15,71,100,6.15,RU,2022-11-06 20:50:40
448,igrim,63.1906,64.4162,12.164000000000033,97,36,1.44,RU,2022-11-06 20:50:41
449,nuuk,64.1835,-51.7216,20.87600000000009,57,0,7.6,GL,2022-11-06 20:50:41
450,ishigaki,24.3448,124.1572,77.12600000000009,69,75,7.72,JP,2022-11-06 20:50:42
451,campbell river,50.0163,-125.2446,36.932000000000016,100,100,2.06,CA,2022-11-06 20:50:42
452,qasigiannguit,68.8193,-51.1922,-1.4079999999999515,95,34,2.84,GL,2022-11-06 20:50:42
453,yulara,-25.2406,130.9889,87.63800000000005,19,12,7.72,AU,2022-11-06 20:50:43
454,inhambane,-23.865,35.3833,74.21000000000008,90,20,2.07,MZ,2022-11-06 20:50:43
455,hope,33.6671,-93.5916,71.65400000000005,91,100,1.91,US,2022-11-06 20:50:43
456,lompoc,34.6391,-120.4579,60.944000000000074,80,0,3.6,US,2022-11-06 20:50:43
457,tual,-5.6667,132.75,84.23600000000008,71,100,3.63,ID,2022-11-06 20:50:44
458,broome,42.2506,-75.833,69.85400000000006,85,75,4.63,US,2022-11-06 20:50:44
459,mae sai,20.4335,99.8762,73.38200000000002,60,0,0.46,TH,2022-11-06 20:50:44
460,shumskiy,54.8318,99.1328,34.57400000000001,89,100,0.59,RU,2022-11-06 20:50:45
461,bekwai,6.4534,-1.5774,70.53800000000004,99,44,0.86,GH,2022-11-06 20:50:45
462,mangaldai,26.4333,92.0333,69.24199999999999,81,0,2.43,IN,2022-11-06 20:50:45
463,taoudenni,22.6783,-3.9836,74.94800000000002,15,52,4.24,ML,2022-11-06 20:50:45
464,samarai,-10.6167,150.6667,84.23600000000008,72,100,3.95,PG,2022-11-06 20:50:46
465,getulio vargas,-32.6796,-53.5494,56.768000000000086,88,0,3.46,UY,2022-11-06 20:50:46
466,berlevag,70.8578,29.0864,35.6,80,20,6.17,NO,2022-11-06 20:50:46
467,marijampole,54.5667,23.35,37.76000000000008,91,100,3.22,LT,2022-11-06 20:50:47
468,qaqortoq,60.7167,-46.0333,28.202000000000076,95,90,1.37,GL,2022-11-06 20:50:47
469,imeni poliny osipenko,52.4201,136.4853,28.220000000000063,62,100,3.69,RU,2022-11-06 20:50:47
470,charyshskoye,51.3978,83.5598,30.470000000000063,92,85,0.35,RU,2022-11-06 20:50:48
471,san andres,12.5847,-81.7006,78.81800000000008,89,75,1.54,CO,2022-11-06 20:50:48
472,bima,-8.4667,118.7167,88.82600000000009,61,100,0.83,ID,2022-11-06 20:50:48
473,azad shahr,34.7909,48.5707,30.68600000000007,47,0,1.03,IR,2022-11-06 20:50:48
474,yerbogachen,61.2767,108.0108,17.168000000000085,96,100,1.8,RU,2022-11-06 20:50:49
475,mogadishu,2.0371,45.3438,77.25200000000008,84,36,3.47,SO,2022-11-06 20:50:49
476,chabahar,25.2919,60.643,78.98000000000005,77,0,3.11,IR,2022-11-06 20:50:49
477,port arthur,38.8,121.2667,59.21600000000001,56,66,4.46,CN,2022-11-06 20:50:50
478,bilma,18.6853,12.9164,68.93600000000006,22,3,3.11,NE,2022-11-06 20:46:23
479,kahului,20.8947,-156.47,89.61800000000008,59,20,10.29,US,2022-11-06 20:50:50
480,maldonado,-34.6667,-54.9167,60.188000000000045,94,0,3.76,UY,2022-11-06 20:50:50
481,alice springs,-23.7,133.8833,90.95,7,7,6.17,AU,2022-11-06 20:50:51
482,tieli,46.95,128.05,37.52600000000009,48,23,2.05,CN,2022-11-06 20:50:51
483,bilibino,68.0546,166.4372,2.2640000000000313,96,65,1.77,RU,2022-11-06 20:50:51
484,vega de alatorre,20.0333,-96.6333,77.07200000000003,87,4,1.28,MX,2022-11-06 20:50:52
485,nouadhibou,20.931,-17.0347,69.78200000000001,68,0,4.12,MR,2022-11-06 20:50:52
486,ambagarh chauki,20.7833,80.7167,68.558,67,62,0.46,IN,2022-11-06 20:50:52
487,kalikapur,22.6167,86.2833,67.892,68,1,1.38,IN,2022-11-06 20:50:52
488,samfya,-11.3649,29.5565,69.22400000000002,81,98,2.05,ZM,2022-11-06 20:50:53
489,xian,34.2583,108.9286,64.90400000000005,64,75,1.14,CN,2022-11-06 20:50:53
490,sinnar,13.5691,33.5672,80.042,28,3,6.81,SD,2022-11-06 20:47:13
491,fairhope,30.523,-87.9033,73.67000000000006,84,0,0.45,US,2022-11-06 20:50:53
492,waddan,29.1614,16.139,58.19000000000002,66,0,2.81,LY,2022-11-06 20:50:54
493,pailon,-17.65,-62.75,74.3,33,0,1.74,BO,2022-11-06 20:50:54
494,muzhi,65.3667,64.6667,18.32000000000006,92,94,1.99,RU,2022-11-06 20:50:54
495,sao joao da barra,-21.6403,-41.0511,67.24400000000007,75,3,2.67,BR,2022-11-06 20:50:54
496,tabuk,17.4189,121.4443,81.24800000000002,77,35,1.41,PH,2022-11-06 20:50:55
497,santo antonio do leverger,-15.8656,-56.0767,80.97800000000007,35,0,1.77,BR,2022-11-06 20:50:55
498,acapulco,16.8634,-99.8901,80.38399999999999,85,8,2.88,MX,2022-11-06 20:47:34
499,mitsamiouli,-11.3847,43.2844,77.0,83,10,6.12,KM,2022-11-06 20:50:55
500,mnogovershinnyy,53.9353,139.9242,20.894000000000073,70,89,3.91,RU,2022-11-06 20:50:56
501,huaiyuan,32.973,117.1995,67.06400000000004,33,0,0.78,CN,2022-11-06 20:50:56
502,ribeirao branco,-24.2208,-48.7656,50.774000000000015,95,42,3.23,BR,2022-11-06 20:50:56
503,haines junction,60.7522,-137.5108,8.54600000000005,61,3,1.03,CA,2022-11-06 20:50:57
504,bathsheba,13.2167,-59.5167,81.21200000000006,83,20,8.23,BB,2022-11-06 20:50:57
505,boa vista,2.8197,-60.6733,75.18200000000002,88,40,0.0,BR,2022-11-06 20:50:57
506,moreira sales,-24.0622,-53.0069,61.03399999999999,64,28,2.8,BR,2022-11-06 20:50:58
507,bethanien,-26.502,17.1583,65.89400000000008,54,90,2.47,NA,2022-11-06 20:50:58
508,balabac,7.9868,117.0645,83.46200000000006,76,56,2.7,PH,2022-11-06 20:50:58
509,dharmadam,11.7833,75.4333,75.88399999999999,83,75,2.14,IN,2022-11-06 20:50:58
510,hami,42.8,93.45,50.46800000000009,23,100,0.29,CN,2022-11-06 20:50:59
511,katherine,-14.4667,132.2667,93.52400000000002,43,40,1.54,AU,2022-11-06 20:50:59
512,malchevskaya,49.0552,40.3625,31.31600000000001,78,25,2.26,RU,2022-11-06 20:50:59
513,benton harbor,42.1167,-86.4542,56.102000000000075,74,0,4.63,US,2022-11-06 20:51:00
514,moose factory,51.2585,-80.6094,35.6,93,100,1.03,CA,2022-11-06 20:51:00
515,havelock,34.8791,-76.9013,71.924,94,0,0.0,US,2022-11-06 20:51:00
516,talnakh,69.4865,88.3972,22.1,97,100,2.94,RU,2022-11-06 20:51:01
517,olafsvik,64.8945,-23.7142,41.288000000000046,70,0,5.8,IS,2022-11-06 20:51:01
518,tiarei,-17.5333,-149.3333,75.21800000000009,92,100,11.23,PF,2022-11-06 20:51:01
519,beringovskiy,63.05,179.3167,30.50600000000003,97,100,0.53,RU,2022-11-06 20:51:01
520,gundlupet,11.8,76.6833,66.16400000000003,91,42,0.92,IN,2022-11-06 20:51:02
521,azare,11.6765,10.1948,70.592,22,82,3.09,NG,2022-11-06 20:51:02
522,maniitsoq,65.4167,-52.9,16.466000000000008,64,0,3.65,GL,2022-11-06 20:51:03
523,san policarpo,12.1791,125.5072,84.02000000000007,77,100,3.04,PH,2022-11-06 20:51:04
524,kupang,-10.1667,123.5833,90.17600000000009,66,20,1.54,ID,2022-11-06 20:51:05
525,black river,18.0264,-77.8487,77.27000000000007,72,34,1.2,JM,2022-11-06 20:51:05
526,guanica,17.9716,-66.908,80.042,90,100,0.71,PR,2022-11-06 20:51:06
527,malabo,3.75,8.7833,78.65600000000003,94,20,0.51,GQ,2022-11-06 20:46:45
528,harper,4.375,-7.7169,76.67600000000009,88,24,2.0,LR,2022-11-06 20:51:06
529,vardo,70.3705,31.1107,31.982000000000017,80,20,4.63,NO,2022-11-06 20:51:06
530,san pawl il-bahar,35.9506,14.4156,67.06400000000004,82,20,3.6,MT,2022-11-06 20:51:07
531,goundi,9.3627,17.366,72.03200000000001,41,49,2.2,TD,2022-11-06 20:51:07
532,luderitz,-26.6481,15.1594,60.854000000000056,89,100,2.02,NA,2022-11-06 20:51:07
533,mayo,38.8876,-76.5119,72.5,88,100,5.14,US,2022-11-06 20:51:08
534,yar-sale,66.8333,70.8333,25.61000000000008,96,100,2.39,RU,2022-11-06 20:51:08
535,namie,37.4833,141.0,62.978000000000065,56,99,2.79,JP,2022-11-06 20:51:08
536,kloulklubed,7.0419,134.2556,83.73200000000001,72,63,1.6,PW,2022-11-06 20:51:09
537,ribera,37.4984,13.2642,57.65,81,21,2.75,IT,2022-11-06 20:51:09
538,abu samrah,35.3029,37.1841,62.024000000000015,38,2,4.28,SY,2022-11-06 20:51:10
539,mount isa,-20.7333,139.5,85.766,39,0,4.63,AU,2022-11-06 20:51:10
540,kasamwa,-2.85,32.4333,68.07200000000003,80,100,1.48,TZ,2022-11-06 20:51:10
541,bulungu,-4.55,18.6,67.1,98,100,0.83,CD,2022-11-06 20:51:11
542,uniontown,39.9001,-79.7164,70.142,95,50,2.47,US,2022-11-06 20:51:11
543,sri aman,1.2376,111.4621,82.45400000000005,78,20,2.24,MY,2022-11-06 20:51:11
544,rocha,-34.4833,-54.3333,53.52800000000006,95,0,2.83,UY,2022-11-06 20:50:55
545,koungou,-12.7336,45.2042,76.71200000000006,83,20,2.06,YT,2022-11-06 20:51:12
546,kabelvag,68.2114,14.4817,35.61800000000009,72,12,4.24,NO,2022-11-06 20:51:12
547,akhtanizovskaya,45.32,37.1,37.86800000000009,75,97,10.27,RU,2022-11-06 20:51:13
548,mackenzie,55.2999,-123.1698,7.016000000000009,47,100,8.75,CA,2022-11-06 20:51:13
549,wad madani,14.4012,33.5199,79.17800000000007,28,3,5.47,SD,2022-11-06 20:51:13
550,kirpilskaya,45.377,39.6931,37.4,75,0,7.08,RU,2022-11-06 20:51:14
551,nuqui,5.7125,-77.2708,76.28000000000004,88,100,1.03,CO,2022-11-06 20:51:14
552,palestine,31.9216,35.2033,58.94600000000005,93,14,1.39,PS,2022-11-06 20:51:15
553,funchal,32.6333,-16.9,68.72000000000006,89,20,2.06,PT,2022-11-06 20:50:13
554,edeia,-17.3383,-49.9314,76.58600000000007,35,57,2.59,BR,2022-11-06 20:51:15
555,meulaboh,4.1363,96.1285,80.72600000000008,76,99,1.95,ID,2022-11-06 20:51:15
556,luchegorsk,46.4764,134.2569,37.47200000000004,48,67,2.05,RU,2022-11-06 20:51:16
557,hay river,60.8156,-115.7999,10.382000000000016,72,75,7.72,CA,2022-11-06 20:51:16
558,lovozero,68.005,35.0117,24.170000000000062,93,86,1.59,RU,2022-11-06 20:51:16
559,deori khas,23.4,79.0167,68.28800000000004,66,12,0.66,IN,2022-11-06 20:51:17
560,iracoubo,5.4802,-53.2011,77.28800000000004,87,100,3.09,GF,2022-11-06 20:51:17
561,fare,-16.7,-151.0167,77.43200000000002,82,100,10.48,PF,2022-11-06 20:51:17
562,charleston,32.7766,-79.9309,72.01400000000004,93,20,2.57,US,2022-11-06 20:51:18
